     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,09/21/2013-09/27/2013,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,                                                                                             
R001,WHITEHALL STREET              ,00045034,00001606,00000223,00000622,00000161,00020141,00019280,00000000,00000000,00000000,00000332,00000580,00000507,00000441,00001644,00000656,00000195,00000000,00000982,00000000,00000000,00000000,00001502,                                                                                                                               
R003,CYPRESS HILLS                 ,00003681,00000178,00000025,00000023,00000010,00002306,00001341,00000000,00000000,00000000,00000001,00000032,00000072,00000000,00000059,00000021,00000011,00000000,00000014,00000000,00000000,00000000,00000951,                                                                                                                               
R004,75TH STREET & ELDERTS LANE    ,00009013,00000454,00000040,00000119,00000001,00005154,00004442,00000000,00000000,00000000,00000002,00000073,00000196,00000007,00000265,00000015,00000061,00000000,00000098,00000000,00000000,00000000,00004722,                                                                                                                               
R005,85TH STREET & FOREST PKWAY    ,00010122,00000544,00000036,00000128,00000000,00004962,00005553,00000000,00000000,00000000,00000004,00000084,00000145,00000000,00000204,00000034,00000059,00000000,00000135,00000000,00000000,00000000,00002199,                                                                                                                               
R006,WOODHAVEN BOULEVARD           ,00010185,00000557,00000045,00000168,00000006,00007251,00006448,00000000,00000000,00000000,00000013,00000119,00000144,00000015,00000293,00000042,00000055,00000000,00000087,00000000,00000000,00000000,00002052,                                                                                                                               
R007,104TH STREET                  ,00006947,00000300,00000039,00000081,00000004,00003543,00003428,00000000,00000000,00000000,00000003,00000075,00000086,00000010,00000140,00000036,00000022,00000000,00000040,00000000,00000000,00000000,00001438,                                                                                                                               
R008,111TH STREET                  ,00006363,00000259,00000026,00000051,00000001,00003391,00002862,00000000,00000000,00000000,00000006,00000051,00000104,00000006,00000151,00000035,00000016,00000000,00000047,00000000,00000000,00000000,00002928,                                                                                                                               
R009,121ST STREET                  ,00005524,00000271,00000033,00000079,00000003,00003807,00002814,00000000,00000000,00000000,00000001,00000039,00000072,00000004,00000128,00000022,00000031,00000000,00000052,00000000,00000000,00000000,00000813,                                                                                                                               
R010,42ND STREET & 8TH AVENUE      ,00096476,00004244,00000346,00001152,00000127,00048318,00055638,00000000,00000000,00000000,00000267,00000754,00000969,00000201,00003601,00001134,00000616,00000000,00002650,00000000,00000000,00000000,00002640,                                                                                                                               
R011,42ND STREET & 8TH AVENUE      ,00235563,00010046,00000442,00001448,00000131,00041329,00071811,00000000,00000000,00000000,00000197,00002786,00002745,00000128,00003932,00003907,00000924,00000000,00002456,00000000,00000000,00000000,00001759,                                                                                                                               
R012,34TH STREET & 8TH AVENUE      ,00208283,00008149,00000533,00001511,00004200,00043365,00071418,00000000,00000000,00000000,00000618,00002162,00001922,00007351,00003924,00004548,00000997,00000000,00002810,00000000,00000000,00000000,00002806,                                                                                                                               
R013,34TH STREET & 8TH AVENUE      ,00049237,00002208,00000150,00000654,00000873,00015920,00031599,00000000,00000000,00000000,00000381,00000619,00000266,00002493,00001341,00001122,00000356,00000000,00000748,00000000,00000000,00000000,00001642,                                                                                                                               
R014,FULTON STREET                 ,00104341,00003344,00000204,00000625,00000682,00030702,00060886,00000000,00000000,00000000,00000507,00001646,00000434,00001666,00004691,00001821,00000791,00000000,00001339,00000000,00000000,00000000,00003495,                                                                                                                               
R015,FIFTH AVENUE                  ,00076879,00002972,00000096,00000368,00001032,00016327,00032203,00000000,00000000,00000000,00000272,00002145,00000224,00001863,00002949,00002291,00000486,00000000,00001201,00000000,00000000,00000000,00000297,                                                                                                                               
R016,LEXINGTON AVENUE              ,00021572,00001087,00000047,00000196,00000105,00006159,00014434,00000000,00000000,00000000,00000107,00000499,00000075,00000167,00001086,00000436,00000200,00000000,00000231,00000000,00000000,00000000,00000274,                                                                                                                               
R017,LEXINGTON AVENUE              ,00107713,00005794,00000223,00000897,00000859,00023713,00062115,00000000,00000000,00000000,00000335,00002369,00000621,00001819,00004427,00002944,00000818,00000000,00001493,00000000,00000000,00000000,00003570,                                                                                                                               
R018,ROOSEVELT AVE/JACKSON HTS     ,00097676,00007780,00000836,00002860,00000035,00062034,00114144,00000000,00000000,00000000,00000118,00000818,00001470,00000084,00004995,00000652,00000600,00000000,00000900,00000000,00000000,00000000,00008273,                                                                                                                               
R019,179TH STREET & HILLSIDE AVE   ,00036196,00002133,00000299,00000945,00000013,00020687,00031402,00000000,00000000,00000000,00000085,00000774,00000693,00000030,00002452,00000434,00000146,00000000,00000214,00000000,00000000,00000000,00004004,                                                                                                                               
R020,47-50 STREETS/ROCKEFELLER     ,00154848,00006722,00000361,00001227,00000699,00050228,00101438,00000000,00000000,00000000,00000611,00003732,00000795,00001062,00008154,00003199,00001260,00000000,00001905,00000000,00000000,00000000,00002749,                                                                                                                               
R021,42ND STREET & 6TH AVENUE      ,00100350,00004652,00000308,00001072,00000164,00036053,00080833,00000000,00000000,00000000,00000456,00002889,00000586,00000165,00006303,00001858,00000912,00000000,00001297,00000000,00000000,00000000,00001335,                                                                                                                               
R022,34TH STREET & 6TH AVENUE      ,00181842,00008244,00000554,00001912,00000749,00078027,00123945,00000000,00000000,00000000,00001746,00002645,00001409,00001093,00007639,00002099,00001244,00000000,00002521,00000000,00000000,00000000,00003311,                                                                                                                               
R023,34TH STREET & 6TH AVENUE      ,00147683,00006152,00000387,00001367,00000543,00038589,00084526,00000000,00000000,00000000,00000291,00002643,00001013,00000969,00004745,00002466,00001018,00000000,00001362,00000000,00000000,00000000,00001861,                                                                                                                               
R024,SUTPHIN BOULEVARD             ,00050680,00002596,00000371,00000810,00000370,00031892,00025594,00000000,00000000,00000000,00000048,00000349,00000903,00000617,00001575,00000454,00000169,00000000,00009736,00000000,00000000,00000000,00002410,                                                                                                                               
R025,JAMAICA CENTER-PARSONS BLVD   ,00068845,00002332,00000664,00001356,00000016,00062494,00045804,00000000,00000000,00000000,00000103,00000472,00001058,00000037,00003755,00000241,00000282,00000000,00000551,00000000,00000000,00000000,00006910,                                                                                                                               
R027,WALL STREET                   ,00072778,00002632,00000152,00000411,00001344,00014481,00047339,00000000,00000000,00000000,00000222,00001632,00000231,00003621,00003933,00001689,00000578,00000000,00000720,00000000,00000000,00000000,00001683,                                                                                                                               
R028,FULTON & WILLIAM STREETS      ,00073763,00003514,00000258,00000888,00000460,00023825,00056097,00000000,00000000,00000000,00000199,00001187,00000380,00000999,00004281,00001148,00000735,00000000,00001015,00000000,00000000,00000000,00003003,                                                                                                                               
R029,PARK PLACE                    ,00162893,00006331,00000327,00001219,00000887,00043047,00088744,00000000,00000000,00000000,00001634,00002713,00000836,00002398,00004748,00002656,00001206,00000000,00002405,00000000,00000000,00000000,00006776,                                                                                                                               
R030,CHAMBERS STREET               ,00062047,00002679,00000153,00000621,00000592,00023108,00046714,00000000,00000000,00000000,00000213,00000995,00000308,00001455,00002148,00000973,00000512,00000000,00000533,00000000,00000000,00000000,00010686,                                                                                                                               
R031,34TH STREET & 7TH AVENUE      ,00108181,00005265,00000314,00000882,00001582,00031350,00044035,00000000,00000000,00000000,00000366,00001289,00000749,00004042,00003616,00002164,00000552,00000000,00001164,00000000,00000000,00000000,00001986,                                                                                                                               
R032,42ND STREET/TIMES SQUARE      ,00094750,00003953,00000257,00000830,00000179,00029737,00076579,00000000,00000000,00000000,00000378,00002177,00000413,00000203,00004941,00001793,00000904,00000000,00000858,00000000,00000000,00000000,00000900,                                                                                                                               
R033,42ND STREET/TIMES SQUARE      ,00192263,00007579,00000519,00001589,00000602,00091499,00094749,00000000,00000000,00000000,00000780,00002004,00001679,00000768,00006607,00002268,00001053,00000000,00003830,00000000,00000000,00000000,00004732,                                                                                                                               
R034,125TH STREET & BROADWAY       ,00018261,00001379,00000135,00000404,00000015,00011079,00017120,00000000,00000000,00000000,00000046,00000108,00000428,00000056,00001044,00000224,00000154,00000000,00000306,00000000,00000000,00000000,00002500,                                                                                                                               
R035,168TH STREET & BROADWAY       ,00058174,00004157,00000319,00000783,00000090,00027621,00048565,00000000,00000000,00000000,00000100,00000282,00001351,00000257,00001964,00000859,00000706,00000000,00000614,00000002,00000000,00000000,00006940,                                                                                                                               
R036,DYCKMAN STREET                ,00014540,00001309,00000136,00000290,00000002,00011741,00009365,00000000,00000000,00000000,00000015,00000055,00000729,00000004,00000756,00000043,00000060,00000000,00000121,00000000,00000000,00000000,00003625,                                                                                                                               
R037,207TH STREET                  ,00010298,00000783,00000139,00000207,00000003,00012303,00008190,00000000,00000000,00000000,00000008,00000039,00000458,00000012,00000597,00000019,00000036,00000000,00000031,00000000,00000000,00000000,00002407,                                                                                                                               
R038,215TH STREET                  ,00004880,00000416,00000045,00000113,00000001,00002552,00003522,00000000,00000000,00000000,00000010,00000026,00000121,00000008,00000243,00000078,00000040,00000000,00000032,00000000,00000000,00000000,00000691,                                                                                                                               
R039,225TH STREET                  ,00012758,00000835,00000060,00000162,00000050,00009320,00007989,00000000,00000000,00000000,00000022,00000052,00000306,00000044,00000649,00000117,00000039,00000000,00000078,00000000,00000000,00000000,00002732,                                                                                                                               
